gene,essential,comment
PA14_47430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_47970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48115,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48170,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48550,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48620,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48750,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_48990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49170,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49340,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49460,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49470,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_49990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50510,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50800,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_50980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51170,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51205,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51270,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51720,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51730,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51740,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51900,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_51990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52010,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_52330,no,"Manoil and Ausubel Overlap, 2005, LB"
